Date,Monitoring_Station,Geo_Zone,Latitude,Longitude,Season,AOD,AOD_Loading,PM2.5,Wind_Origin,Humidity_Profile,Temp_Profile,Rain_Status,Wind Speed,Wind Dir,Temperature,RH,Solar Rad,BP,Rain,V Wind Speed
2017-09-14,Farmgate,Inland_Urban,23.759733,90.389406,Monsoon,0.562277778,Moderate AOD (0.3-0.8),41.77568304401407,Continental (Polluted),Moderate (50-75%),Warm (20-28°C),Heavy Rain,1.2265217391304348,29.61521739130435,20.32333333333333,53.77708333333334,,,6.1,
2017-09-15,Farmgate,Inland_Urban,23.759733,90.389406,Monsoon,0.643869565,Moderate AOD (0.3-0.8),44.37158597686465,Marine (Clean),Moderate (50-75%),Cool (<20°C),Light Rain,0.5483333333333333,145.17666666666668,19.79125,54.872083333333336,,,2.99,
2017-09-17,Farmgate,Inland_Urban,23.759733,90.389406,Monsoon,0.302140244,Moderate AOD (0.3-0.8),49.840288324597424,Marine (Clean),Moderate (50-75%),Warm (20-28°C),Light Rain,0.27375,119.82,21.1925,53.54916666666667,,,4.32,
2017-09-21,Farmgate,Inland_Urban,23.759733,90.389406,Monsoon,0.662222222,Moderate AOD (0.3-0.8),47.551851842187006,Marine (Clean),Moderate (50-75%),Hot (>28°C),Heavy Rain,0.1678260869565217,99.19782608695652,33.160000000000004,58.61375,,,6.99,
2017-09-22,Farmgate,Inland_Urban,23.759733,90.389406,Monsoon,0.860428571,High AOD (>0.8),46.38669848911893,Marine (Clean),Moderate (50-75%),Hot (>28°C),Light Rain,0.3716666666666666,92.32541666666668,33.96375,52.62625,,,4.21,
2017-09-23,Farmgate,Inland_Urban,23.759733,90.389406,Monsoon,0.854,High AOD (>0.8),44.515678041517795,Marine (Clean),Dry (<50%),Hot (>28°C),Heavy Rain,0.2458333333333333,224.07625,34.79875,49.29,,,5.31,
2017-10-01,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.471795918,Moderate AOD (0.3-0.8),49.34867834915945,Marine (Clean),Moderate (50-75%),Hot (>28°C),Heavy Rain,0.8622916666666667,175.86666666666667,30.454375,59.48833333333334,392.6016666666667,,15.86,
2017-10-02,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.643,Moderate AOD (0.3-0.8),50.17154364875178,Marine (Clean),Moderate (50-75%),Hot (>28°C),Heavy Rain,1.1808333333333334,181.25479166666665,29.625625,50.70708333333334,422.8933333333334,,20.54,
2017-10-03,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.620112903,Moderate AOD (0.3-0.8),49.31945530704012,Continental (Polluted),Moderate (50-75%),Hot (>28°C),Light Rain,0.2983333333333333,69.38416666666667,33.74458333333333,51.818333333333335,,,1.95,
2017-10-05,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.688307692,Moderate AOD (0.3-0.8),52.65628322056486,Marine (Clean),Moderate (50-75%),Hot (>28°C),Light Rain,0.1770833333333333,107.40041666666669,34.49875,50.2625,,,2.76,
2017-10-06,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.482,Moderate AOD (0.3-0.8),54.61001498050446,Marine (Clean),Moderate (50-75%),Hot (>28°C),Heavy Rain,0.1899999999999999,150.37708333333333,33.37166666666666,56.06458333333333,,,25.61,
2017-10-09,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.252853659,Low AOD (<0.3),48.14337661059967,Marine (Clean),Moderate (50-75%),Hot (>28°C),Heavy Rain,0.5820833333333334,127.87208333333332,31.55875,56.57749999999999,,,43.58,
2017-10-10,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.649428571,Moderate AOD (0.3-0.8),48.13742633454697,Marine (Clean),Dry (<50%),Hot (>28°C),Heavy Rain,0.2608333333333333,195.69375,33.3825,49.945,,,35.87,
2017-10-11,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.4165,Moderate AOD (0.3-0.8),47.426132645769975,Marine (Clean),Dry (<50%),Hot (>28°C),Heavy Rain,0.2504166666666667,198.4375,34.08416666666667,47.60874999999999,,,45.89,
2017-10-12,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.839,High AOD (>0.8),46.4588683428669,Marine (Clean),Dry (<50%),Hot (>28°C),Heavy Rain,0.2745833333333333,146.735,34.033750000000005,49.4,,,51.08,
2017-10-13,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.734037037,Moderate AOD (0.3-0.8),44.21575407768388,Marine (Clean),Dry (<50%),Hot (>28°C),Heavy Rain,0.5970833333333333,124.09625,33.68958333333333,49.89833333333333,,,66.91,
2017-10-14,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,1.799333333,High AOD (>0.8),42.15090270160409,Marine (Clean),Moderate (50-75%),Hot (>28°C),Heavy Rain,0.1517391304347826,110.71173913043478,33.48375,50.20249999999999,,,45.97,
2017-10-16,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.599277778,Moderate AOD (0.3-0.8),51.06743780991838,Marine (Clean),Dry (<50%),Hot (>28°C),Heavy Rain,0.2979166666666666,163.49625,33.920833333333334,49.12083333333334,,,20.2,
2017-10-17,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.011922222,Low AOD (<0.3),56.689247722301694,Marine (Clean),Dry (<50%),Hot (>28°C),Heavy Rain,0.2320833333333333,188.56375,34.54625,44.04,,,24.94,
2017-10-21,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.8115,High AOD (>0.8),48.80569084480017,Continental (Polluted),Moderate (50-75%),Warm (20-28°C),Heavy Rain,0.2366666666666666,72.96083333333333,26.683478260869567,67.41391304347826,,,86.81,
2017-10-22,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.8646875,High AOD (>0.8),46.22744679754829,Marine (Clean),Moderate (50-75%),Hot (>28°C),Heavy Rain,0.19125,127.53375,29.21083333333333,57.96958333333333,,,41.58,
2017-10-23,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,1.338622642,High AOD (>0.8),46.135417516926005,Marine (Clean),Moderate (50-75%),Hot (>28°C),Heavy Rain,0.3091666666666666,128.54333333333332,30.22958333333333,53.88833333333333,,,30.65,
2017-10-25,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.764305556,Moderate AOD (0.3-0.8),52.553975899563525,,Moderate (50-75%),Warm (20-28°C),Heavy Rain,,,27.140434782608697,51.9804347826087,,,16.12,
2017-10-26,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.571574713,Moderate AOD (0.3-0.8),56.86967842966445,Marine (Clean),Dry (<50%),Hot (>28°C),Heavy Rain,0.03,213.71571428571428,28.0625,49.94541666666667,,,25.12,
2017-10-27,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.724952381,Moderate AOD (0.3-0.8),61.596034057149694,Marine (Clean),Dry (<50%),Warm (20-28°C),Heavy Rain,0.2216666666666666,183.93291666666667,26.95217391304348,44.03,,,29.56,
2017-10-28,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.903622222,High AOD (>0.8),65.80031517072226,Marine (Clean),Dry (<50%),Warm (20-28°C),Heavy Rain,0.15625,137.0016666666667,25.54375,46.65375,,,17.67,
2017-10-30,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.523029762,Moderate AOD (0.3-0.8),69.57017549263973,Continental (Polluted),Moderate (50-75%),Warm (20-28°C),Heavy Rain,0.3927272727272727,76.03772727272727,22.977500000000003,54.13541666666666,,,25.35,
2017-10-31,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.581514706,Moderate AOD (0.3-0.8),68.38228378148321,Continental (Polluted),Dry (<50%),Warm (20-28°C),Heavy Rain,0.0,0.0,23.934166666666663,49.80875,,,26.57,
2017-11-01,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.362416667,Moderate AOD (0.3-0.8),67.92248263846984,Marine (Clean),Moderate (50-75%),Hot (>28°C),Heavy Rain,0.9169565217391304,115.885,28.833260869565216,56.96673913043479,386.3279166666666,,41.95,
2017-11-02,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.237555556,Low AOD (<0.3),68.31194213614461,Continental (Polluted),Dry (<50%),Warm (20-28°C),Heavy Rain,0.7376595744680852,79.36744680851064,27.953333333333333,42.70625,428.5375,,32.89,
2017-11-03,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.155516667,Low AOD (<0.3),69.09455370489617,Continental (Polluted),Dry (<50%),Hot (>28°C),Heavy Rain,0.0,0.0,29.37391304347826,40.48,,,17.79,
2017-11-04,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.245672222,Low AOD (<0.3),69.81350345135952,Continental (Polluted),Dry (<50%),Hot (>28°C),Heavy Rain,0.0,0.0,29.7875,41.00666666666667,,,20.05,
2017-11-05,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.269788889,Low AOD (<0.3),70.66434073388605,Continental (Polluted),Dry (<50%),Hot (>28°C),Heavy Rain,0.0,0.0,30.09625,40.297916666666666,,,23.46,
2017-11-06,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.275022222,Low AOD (<0.3),72.58465978239656,Continental (Polluted),Dry (<50%),Warm (20-28°C),Heavy Rain,0.0,0.0,25.20583333333333,39.74458333333333,,,19.4,
2017-11-07,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.274005556,Low AOD (<0.3),73.45805829882194,Continental (Polluted),Dry (<50%),Hot (>28°C),Heavy Rain,0.0,0.0,30.51333333333333,40.45666666666667,,,13.84,
2017-11-08,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.178566667,Low AOD (<0.3),74.86704370950469,Continental (Polluted),Dry (<50%),Hot (>28°C),Heavy Rain,0.0,0.0,31.535652173913046,38.99913043478261,,,15.14,
2017-11-09,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.239955556,Low AOD (<0.3),77.5196861422502,Continental (Polluted),Dry (<50%),Hot (>28°C),Heavy Rain,0.0,0.0,31.23875,39.25333333333334,,,12.41,
2017-11-10,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.215861111,Low AOD (<0.3),77.80389144544681,Continental (Polluted),Dry (<50%),Hot (>28°C),Heavy Rain,0.0,0.0,30.840416666666663,39.52791666666666,,,12.5,
2017-11-11,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.172322222,Low AOD (<0.3),77.6543336503761,Continental (Polluted),Dry (<50%),Hot (>28°C),Heavy Rain,0.0,0.0,30.151666666666667,35.08583333333333,,,16.25,
2017-11-12,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.099566667,Low AOD (<0.3),78.25241582974996,Continental (Polluted),Dry (<50%),Hot (>28°C),Heavy Rain,0.0,0.0,31.47458333333333,33.013333333333335,,,14.98,
2017-11-17,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.033988889,Low AOD (<0.3),69.90252446287968,Continental (Polluted),Humid (>75%),Hot (>28°C),Heavy Rain,0.0,0.0,29.68875,83.22375,,,25.42,
2017-11-18,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.402583333,Moderate AOD (0.3-0.8),67.5195237940663,Continental (Polluted),Humid (>75%),Hot (>28°C),Heavy Rain,0.0,0.0,31.12625,77.45291666666667,,,25.4,
2017-11-19,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.512166667,Moderate AOD (0.3-0.8),67.47295787910853,Continental (Polluted),Moderate (50-75%),Hot (>28°C),Heavy Rain,0.0,0.0,31.28916666666667,72.08291666666666,,,29.83,
2017-11-20,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,1.041338889,High AOD (>0.8),70.26835844275385,Continental (Polluted),Moderate (50-75%),Hot (>28°C),Heavy Rain,0.0,0.0,30.92458333333333,52.825,,,21.76,
2017-11-21,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.723777778,Moderate AOD (0.3-0.8),75.31588841624281,Continental (Polluted),Dry (<50%),Hot (>28°C),Heavy Rain,0.0,0.0,29.550952380952385,43.88190476190477,,,11.41,
2017-11-22,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.944572222,High AOD (>0.8),78.0251065104638,,Dry (<50%),Hot (>28°C),Heavy Rain,,,28.28833333333333,35.7175,,,18.92,
2017-11-23,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.766494444,Moderate AOD (0.3-0.8),81.19451895783284,Continental (Polluted),Dry (<50%),Warm (20-28°C),Heavy Rain,0.0,0.0,27.494444444444444,42.54777777777778,,,15.34,
2017-11-24,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.641588889,Moderate AOD (0.3-0.8),88.13840669636194,Continental (Polluted),Dry (<50%),Hot (>28°C),Heavy Rain,0.0,0.0,28.434166666666663,42.92041666666666,,,12.23,
2017-11-25,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.617766667,Moderate AOD (0.3-0.8),94.4399899006529,Continental (Polluted),Dry (<50%),Hot (>28°C),Heavy Rain,0.0,0.0,28.35,40.78,,,14.24,
2017-11-26,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.40715,Moderate AOD (0.3-0.8),97.728023463804,Continental (Polluted),Dry (<50%),Hot (>28°C),Heavy Rain,0.0,0.0,28.254583333333333,40.17166666666667,,,21.67,
2017-11-27,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,1.532366667,High AOD (>0.8),99.67989745184124,Continental (Polluted),Dry (<50%),Hot (>28°C),Heavy Rain,0.0,0.0,28.563333333333333,45.22375,,,16.96,
2017-11-28,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.693783333,Moderate AOD (0.3-0.8),110.22232494527361,Continental (Polluted),Dry (<50%),Hot (>28°C),Heavy Rain,0.0,0.0,28.114166666666662,43.13541666666666,,,17.41,
2017-11-29,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.619038889,Moderate AOD (0.3-0.8),119.12421112438827,Continental (Polluted),Moderate (50-75%),Warm (20-28°C),Heavy Rain,0.0,0.0,27.899583333333336,54.39375,,,7.98,
2017-11-30,Farmgate,Inland_Urban,23.759733,90.389406,Post-Monsoon,0.343561111,Moderate AOD (0.3-0.8),120.61532969062169,Continental (Polluted),Dry (<50%),Warm (20-28°C),Heavy Rain,0.0,0.0,27.849166666666665,47.71541666666667,,,7.37,
2017-12-01,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.175994444,Low AOD (<0.3),120.61315801807315,Marine (Clean),Dry (<50%),Warm (20-28°C),Heavy Rain,0.84625,112.30791666666666,27.973333333333333,47.82833333333334,385.10875,,21.16,
2017-12-02,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.236455556,Low AOD (<0.3),120.62453895230935,Continental (Polluted),Dry (<50%),Warm (20-28°C),Heavy Rain,0.4540425531914893,89.16255319148937,27.538541666666664,35.78791666666667,436.2504166666667,,23.2,
2017-12-03,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.259116667,Low AOD (<0.3),119.27305584116225,Continental (Polluted),Dry (<50%),Hot (>28°C),Heavy Rain,0.0,0.0,28.359583333333333,40.787083333333335,,,11.84,
2017-12-04,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.229744444,Low AOD (<0.3),119.23031565797724,Continental (Polluted),Dry (<50%),Hot (>28°C),Heavy Rain,0.0,0.0,28.001666666666665,41.467083333333335,,,13.11,
2017-12-05,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.260066667,Low AOD (<0.3),120.76405609470709,Continental (Polluted),Dry (<50%),Hot (>28°C),Heavy Rain,0.0,0.0,28.00583333333333,40.92375,,,7.85,
2017-12-06,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.204655556,Low AOD (<0.3),122.2798029761603,Continental (Polluted),Dry (<50%),Warm (20-28°C),Heavy Rain,0.0,0.0,26.389166666666668,40.200833333333335,,,10.32,
2017-12-11,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.443861111,Moderate AOD (0.3-0.8),99.50558751360184,Continental (Polluted),Moderate (50-75%),Warm (20-28°C),Heavy Rain,0.0,0.0,25.595,71.77416666666666,,,22.75,
2017-12-12,Farmgate,Inland_Urban,23.759733,90.389406,Winter,1.693177778,High AOD (>0.8),98.80497621113302,Continental (Polluted),Moderate (50-75%),Hot (>28°C),Heavy Rain,0.0,0.0,28.00625,57.96333333333333,,,30.95,
2017-12-13,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.729144444,Moderate AOD (0.3-0.8),107.26689518224144,Continental (Polluted),Moderate (50-75%),Hot (>28°C),Heavy Rain,0.0,0.0,28.7925,60.57958333333334,,,19.05,
2017-12-14,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.573927778,Moderate AOD (0.3-0.8),112.65906928386488,Continental (Polluted),Moderate (50-75%),Hot (>28°C),Heavy Rain,0.0,0.0,28.782083333333333,55.62458333333333,,,21.34,
2017-12-15,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.649061111,Moderate AOD (0.3-0.8),115.03930227270313,Continental (Polluted),Moderate (50-75%),Warm (20-28°C),Heavy Rain,0.0,0.0,27.65625,53.93625,,,19.45,
2017-12-16,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.718883721,Moderate AOD (0.3-0.8),116.68082844371968,Continental (Polluted),Moderate (50-75%),Warm (20-28°C),Heavy Rain,0.0,0.0,26.639166666666668,54.76375,,,21.6,
2017-12-17,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.597,Moderate AOD (0.3-0.8),122.22607764478371,Continental (Polluted),Humid (>75%),Warm (20-28°C),Heavy Rain,0.0,0.0,26.103478260869565,83.96826086956521,,,18.96,
2017-12-19,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.836822222,High AOD (>0.8),119.91764454455208,Continental (Polluted),Humid (>75%),Warm (20-28°C),Heavy Rain,0.0,0.0,24.42625,90.51416666666668,,,19.33,
2017-12-20,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.633094444,Moderate AOD (0.3-0.8),120.7496171436464,Continental (Polluted),Humid (>75%),Warm (20-28°C),Heavy Rain,0.0,0.0,25.094166666666663,82.67791666666666,,,31.57,
2017-12-21,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.730077778,Moderate AOD (0.3-0.8),120.29434491840652,Continental (Polluted),Humid (>75%),Warm (20-28°C),Heavy Rain,0.0,0.0,25.058,81.89533333333334,,,5.83,
2017-12-22,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.848055556,High AOD (>0.8),122.22239122458058,Continental (Polluted),Moderate (50-75%),Warm (20-28°C),Light Rain,0.0,0.0,27.04583333333333,73.31916666666667,,,2.72,
2017-12-23,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.831258824,High AOD (>0.8),123.56717420045605,Continental (Polluted),Moderate (50-75%),Warm (20-28°C),Light Rain,0.0,0.0,27.274444444444445,71.79166666666667,,,2.86,
2017-12-24,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.661888889,Moderate AOD (0.3-0.8),126.24739183568299,Continental (Polluted),Moderate (50-75%),Warm (20-28°C),Light Rain,0.0,0.0,26.844166666666663,69.6875,,,2.61,
2017-12-25,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.937527778,High AOD (>0.8),126.35037485284415,Continental (Polluted),Moderate (50-75%),Warm (20-28°C),Light Rain,0.0,0.0,26.921666666666667,70.78708333333333,,,1.01,
2017-12-26,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.590061111,Moderate AOD (0.3-0.8),127.75767278023721,Continental (Polluted),Moderate (50-75%),Warm (20-28°C),Light Rain,0.0,0.0,26.84625,71.48041666666667,,,1.39,
2017-12-27,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.547433333,Moderate AOD (0.3-0.8),130.298507868379,Continental (Polluted),Moderate (50-75%),Warm (20-28°C),Heavy Rain,0.0,0.0,26.105416666666667,68.30869565217391,,,5.96,
2017-12-28,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.256966667,Low AOD (<0.3),131.81957840350103,Continental (Polluted),Moderate (50-75%),Warm (20-28°C),Light Rain,0.0,0.0,25.515833333333333,69.25666666666667,,,4.75,
2017-12-29,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.176033333,Low AOD (<0.3),133.47942949012975,Continental (Polluted),Moderate (50-75%),Warm (20-28°C),Heavy Rain,0.0,0.0,26.054166666666664,54.42416666666667,,,5.08,
2017-12-30,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.193233333,Low AOD (<0.3),133.3014019788249,Continental (Polluted),Moderate (50-75%),Warm (20-28°C),Light Rain,0.0,0.0,27.481666666666666,54.67541666666667,,,4.12,
2018-01-02,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.771714286,Moderate AOD (0.3-0.8),142.9901941011413,,,,No Rain,0.5,,,,,,0.0,
2018-01-03,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.598039474,Moderate AOD (0.3-0.8),174.57541666666668,,,,Light Rain,,,,,,,3.24,
2018-01-13,Farmgate,Inland_Urban,23.759733,90.389406,Winter,1.873977778,High AOD (>0.8),149.5953900646751,,Humid (>75%),Warm (20-28°C),Light Rain,,,22.135,84.82499999999999,,,3.75,
2018-01-14,Farmgate,Inland_Urban,23.759733,90.389406,Winter,2.367142857,High AOD (>0.8),148.9610495747784,,Humid (>75%),Warm (20-28°C),Light Rain,,,22.242500000000003,89.25166666666667,,,0.71,
2018-01-15,Farmgate,Inland_Urban,23.759733,90.389406,Winter,1.755811111,High AOD (>0.8),150.45562071035746,,Humid (>75%),Warm (20-28°C),Light Rain,,,22.3775,81.73208333333334,,,1.3,
2018-01-16,Farmgate,Inland_Urban,23.759733,90.389406,Winter,1.398355556,High AOD (>0.8),151.63456725810798,,Moderate (50-75%),Warm (20-28°C),Light Rain,,,24.0925,69.07125,,,2.27,
2018-01-17,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.852433333,High AOD (>0.8),156.1108396390377,,Moderate (50-75%),Warm (20-28°C),Light Rain,,,24.629166666666663,73.39958333333333,,,3.78,
2018-01-18,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.885966667,High AOD (>0.8),155.65951088605857,,Moderate (50-75%),Warm (20-28°C),Light Rain,,,25.56833333333333,66.37,,,2.26,
2018-01-19,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.430305556,Moderate AOD (0.3-0.8),153.31594259153772,,Humid (>75%),Warm (20-28°C),Light Rain,,,22.88,75.68999999999998,,,1.25,
2018-01-20,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.636938889,Moderate AOD (0.3-0.8),153.31594259153772,,,,No Rain,,,,,,,0.0,
2018-01-21,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.741872222,Moderate AOD (0.3-0.8),150.18681202472615,,Moderate (50-75%),Warm (20-28°C),No Rain,,,25.09142857142857,60.97285714285714,388.5671428571428,,0.0,
2018-01-22,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.834738889,High AOD (>0.8),156.5205461695186,,Moderate (50-75%),Warm (20-28°C),Light Rain,,,24.34625,74.81583333333333,377.53875,,1.5100000000000002,
2018-01-23,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.990044444,High AOD (>0.8),159.1339173796804,,Moderate (50-75%),Warm (20-28°C),Light Rain,,,26.18208333333333,63.20125,399.26416666666665,,1.23,
2018-01-24,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.941155556,High AOD (>0.8),164.1657373352291,,Moderate (50-75%),Warm (20-28°C),Light Rain,,,26.424545454545456,50.66727272727273,401.6463636363636,,1.82,
2018-01-25,Farmgate,Inland_Urban,23.759733,90.389406,Winter,1.786033333,High AOD (>0.8),166.0868162824796,,Moderate (50-75%),Warm (20-28°C),Light Rain,,,26.010714285714283,56.44571428571429,397.2364285714286,,2.24,
2018-01-26,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.78805,Moderate AOD (0.3-0.8),163.40195469362766,,,,No Rain,,,,,,,0.0,
2018-01-27,Farmgate,Inland_Urban,23.759733,90.389406,Winter,1.226222222,High AOD (>0.8),165.7237768903541,,,,No Rain,,,,,,,0.0,
2018-01-28,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.83815,High AOD (>0.8),173.67290359861636,,,,No Rain,,,,,,,0.0,
2018-01-29,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.988566667,High AOD (>0.8),186.5502064197202,,,,No Rain,,,,,,,0.0,
2018-01-30,Farmgate,Inland_Urban,23.759733,90.389406,Winter,1.148883333,High AOD (>0.8),196.82249659541807,,,,No Rain,,,,,,,0.0,
2018-01-31,Farmgate,Inland_Urban,23.759733,90.389406,Winter,1.152483333,High AOD (>0.8),207.23874463345814,,,,No Rain,,,,,,,0.0,
2018-02-01,Farmgate,Inland_Urban,23.759733,90.389406,Winter,1.278355556,High AOD (>0.8),200.3386598566144,,Moderate (50-75%),Warm (20-28°C),Light Rain,,,26.295217391304345,73.5204347826087,,,1.65,
2018-02-02,Farmgate,Inland_Urban,23.759733,90.389406,Winter,2.032838889,High AOD (>0.8),217.9092879261815,,,,No Rain,,,,,,,0.0,
2018-02-03,Farmgate,Inland_Urban,23.759733,90.389406,Winter,2.291505556,High AOD (>0.8),250.56052631578945,,,,Light Rain,,,,,,,4.36,
2018-02-14,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.348016667,Moderate AOD (0.3-0.8),219.03723319748954,,,,No Rain,,,,,,,0.0,
2018-02-15,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.577305556,Moderate AOD (0.3-0.8),218.21132359977787,,,,No Rain,,,,,,,0.0,
2018-02-16,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.534388889,Moderate AOD (0.3-0.8),224.39032327640305,,,,No Rain,,,,,,,0.0,
2018-02-17,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.93255,High AOD (>0.8),224.39032327640305,,,,No Rain,,,,,,,0.0,
2018-02-18,Farmgate,Inland_Urban,23.759733,90.389406,Winter,1.063788889,High AOD (>0.8),224.35654128315346,,,,No Rain,,,,,,,0.0,
2018-02-19,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.810938889,High AOD (>0.8),237.2816485180312,,,,No Rain,,,,,,,0.0,
2018-02-21,Farmgate,Inland_Urban,23.759733,90.389406,Winter,1.376433333,High AOD (>0.8),257.7775360742124,,,,No Rain,,,,,,,0.0,
2018-02-22,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.938038889,High AOD (>0.8),262.88586350495837,,,,No Rain,,,,,,,0.0,
2018-02-23,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.909416667,High AOD (>0.8),264.6592363172752,,,,No Rain,,,,,,,0.0,
2018-02-24,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.8982,High AOD (>0.8),254.36617140447427,,,,No Rain,,,,,,,0.0,
2018-02-25,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.783666667,Moderate AOD (0.3-0.8),245.78532991016877,,,,No Rain,,,,,,,0.0,
2018-02-26,Farmgate,Inland_Urban,23.759733,90.389406,Winter,0.465877778,Moderate AOD (0.3-0.8),238.34246807336166,,,,Heavy Rain,,,,,,,14.13,
2018-02-27,Farmgate,Inland_Urban,23.759733,90.389406,Winter,1.282066667,High AOD (>0.8),225.82307436258148,,,,Heavy Rain,,,,,,,11.81,
